Year,RU,F_System,State,Mileage,Lane_Miles,VMT,Fatalities
1987,Rural,Interstate,South Carolina,673,2703,4868000000,69
1987,Rural,Interstate,South Dakota,636,2542,1326000000,19
1987,Rural,Interstate,Tennessee,788,3207,5855000000,85
1987,Rural,Interstate,Texas,2282,9160,10539000000,242
1987,Rural,Interstate,Utah,752,2978,1759000000,45
1987,Rural,Interstate,Vermont,300,3249,932000000,9
1987,Rural,Interstate,Virginia,767,1199,5866000000,43
1987,Rural,Interstate,Washington,514,2244,3154000000,32
1987,Rural,Interstate,West Virginia,389,1974,1888000000,13
1987,Rural,Interstate,Wisconsin,467,1562,3007000000,18
1987,Rural,Interstate,Wyoming,864,3455,1457000000,37
1987,Rural,Other Principal Arterial,Alabama,2014,5326,4206000000,166
1987,Rural,Other Principal Arterial,Alaska,44,88,7000000,2
1987,Rural,Other Principal Arterial,Arizona,1037,4271,1540000000,96
1987,Rural,Other Principal Arterial,Arkansas,1932,2218,2849000000,142
1987,Rural,Other Principal Arterial,California,2963,8501,12072000000,364
1987,Rural,Other Principal Arterial,Colorado,1911,4468,2279000000,99
1987,Rural,Other Principal Arterial,Connecticut,225,626,1040000000,20
1987,Rural,Other Principal Arterial,Delaware,153,0,1077000000,32
1987,Rural,Other Principal Arterial,District of Columbia,0,564,0,0
1987,Rural,Other Principal Arterial,Florida,2508,7406,8870000000,681
1987,Rural,Other Principal Arterial,Georgia,2682,5960,4722000000,184
1987,Rural,Other Principal Arterial,Hawaii,13,35,77000000,7
1987,Rural,Other Principal Arterial,Idaho,1649,819,1329000000,59
1987,Rural,Other Principal Arterial,Illinois,205,3041,469000000,6
1987,Rural,Other Principal Arterial,Indiana,1101,6971,2747000000,113
1987,Rural,Other Principal Arterial,Iowa,3150,3480,3337000000,103
1987,Rural,Other Principal Arterial,Kansas,3264,7216,3431000000,139
1987,Rural,Other Principal Arterial,Kentucky,1486,4484,3239000000,92
1987,Rural,Other Principal Arterial,Louisiana,1097,2677,2314000000,65
1987,Rural,Other Principal Arterial,Maine,734,677,1400000000,40
1987,Rural,Other Principal Arterial,Maryland,495,1905,3189000000,97
1987,Rural,Other Principal Arterial,Massachusetts,244,1489,1422000000,5
1987,Rural,Other Principal Arterial,Michigan,2355,5670,5904000000,124
1987,Rural,Other Principal Arterial,Minnesota,3360,8190,4185000000,90
1987,Rural,Other Principal Arterial,Mississippi,1549,6294,2612000000,126
1987,Rural,Other Principal Arterial,Missouri,2616,4164,5124000000,170
1987,Rural,Other Principal Arterial,Montana,2062,4355,1420000000,52
1987,Rural,Other Principal Arterial,Nebraska,2715,718,2132000000,67
1987,Rural,Other Principal Arterial,Nevada,611,5377,720000000,28
1987,Rural,Other Principal Arterial,New Hampshire,325,922,1024000000,10
1987,Rural,Other Principal Arterial,New Jersey,266,2915,1898000000,56
1987,Rural,Other Principal Arterial,New Mexico,1193,4809,1246000000,59
1987,Rural,Other Principal Arterial,New York,1791,3137,4192000000,133
1987,Rural,Other Principal Arterial,North Carolina,2058,5629,5207000000,165
1987,Rural,Other Principal Arterial,North Dakota,1207,1403,761000000,15
1987,Rural,Other Principal Arterial,Ohio,1680,4977,4266000000,115
1987,Rural,Other Principal Arterial,Oklahoma,1878,4939,2929000000,71
1987,Rural,Other Principal Arterial,Oregon,2412,5343,3837000000,147
1987,Rural,Other Principal Arterial,Pennsylvania,1764,5221,6462000000,233
1987,Rural,Other Principal Arterial,Rhode Island,73,198,190000000,2
1987,Rural,Other Principal Arterial,South Carolina,1539,4180,3432000000,148
1987,Rural,Other Principal Arterial,South Dakota,2322,5155,1279000000,30
1987,Rural,Other Principal Arterial,Tennessee,1044,2667,2449000000,78
1987,Rural,Other Principal Arterial,Texas,7910,21980,14984000000,408
1987,Rural,Other Principal Arterial,Utah,660,1507,875000000,36
1987,Rural,Other Principal Arterial,Vermont,284,5392,580000000,16
1987,Rural,Other Principal Arterial,Virginia,1516,654,4837000000,138
1987,Rural,Other Principal Arterial,Washington,1805,3889,2815000000,114
1987,Rural,Other Principal Arterial,West Virginia,513,8130,1313000000,53
1987,Rural,Other Principal Arterial,Wisconsin,3297,1413,6499000000,152
1987,Rural,Other Principal Arterial,Wyoming,1010,2085,658000000,15
1987,Rural,Minor Arterial,Alabama,3852,8072,3443000000,139
1987,Rural,Minor Arterial,Alaska,967,1969,423000000,2
1987,Rural,Minor Arterial,Arizona,2246,6367,2155000000,106
1987,Rural,Minor Arterial,Arkansas,3167,4597,2494000000,99
1987,Rural,Minor Arterial,California,6610,13789,8350000000,544
1987,Rural,Minor Arterial,Colorado,1938,4059,1512000000,53
1987,Rural,Minor Arterial,Connecticut,472,957,1052000000,25
1987,Rural,Minor Arterial,Delaware,182,0,600000000,17
1987,Rural,Minor Arterial,District of Columbia,0,453,0,0
1987,Rural,Minor Arterial,Florida,3604,8240,5806000000,270
1987,Rural,Minor Arterial,Georgia,5891,12276,6653000000,264
1987,Rural,Minor Arterial,Hawaii,384,787,945000000,41
1987,Rural,Minor Arterial,Idaho,969,15909,469000000,15
1987,Rural,Minor Arterial,Illinois,7539,6687,8225000000,275
1987,Rural,Minor Arterial,Indiana,3069,10146,3242000000,144
1987,Rural,Minor Arterial,Iowa,4964,1959,2709000000,81
1987,Rural,Minor Arterial,Kansas,4463,9060,1906000000,51
1987,Rural,Minor Arterial,Kentucky,1834,3801,2242000000,108
1987,Rural,Minor Arterial,Louisiana,1572,3570,2361000000,71
1987,Rural,Minor Arterial,Maine,1091,1633,1509000000,41
1987,Rural,Minor Arterial,Maryland,1145,2452,2812000000,101
1987,Rural,Minor Arterial,Massachusetts,769,2222,1934000000,35
1987,Rural,Minor Arterial,Michigan,3868,7973,6004000000,177
1987,Rural,Minor Arterial,Minnesota,5323,10789,3043000000,75
1987,Rural,Minor Arterial,Mississippi,4093,7400,2944000000,164
1987,Rural,Minor Arterial,Missouri,3668,8349,3030000000,128
1987,Rural,Minor Arterial,Montana,3239,6607,911000000,54
1987,Rural,Minor Arterial,Nebraska,4213,1370,1757000000,33
1987,Rural,Minor Arterial,Nevada,1177,4700,458000000,23
1987,Rural,Minor Arterial,New Hampshire,662,1598,1387000000,26
1987,Rural,Minor Arterial,New Jersey,665,4627,2217000000,85
1987,Rural,Minor Arterial,New Mexico,2213,9780,1692000000,88
1987,Rural,Minor Arterial,New York,4637,8393,6312000000,231
1987,Rural,Minor Arterial,North Carolina,2044,8466,3209000000,129
1987,Rural,Minor Arterial,North Dakota,4197,2366,942000000,20
1987,Rural,Minor Arterial,Ohio,3302,7029,5136000000,160
1987,Rural,Minor Arterial,Oklahoma,3219,7072,2979000000,104
1987,Rural,Minor Arterial,Oregon,2435,5043,1887000000,96
1987,Rural,Minor Arterial,Pennsylvania,6019,12794,8461000000,389
1987,Rural,Minor Arterial,Rhode Island,88,205,138000000,1
1987,Rural,Minor Arterial,South Carolina,3420,7471,4184000000,180
1987,Rural,Minor Arterial,South Dakota,3382,6894,803000000,24
1987,Rural,Minor Arterial,Tennessee,4164,8878,5662000000,269
1987,Rural,Minor Arterial,Texas,6923,15350,6248000000,191
1987,Rural,Minor Arterial,Utah,1864,3812,770000000,23
1987,Rural,Minor Arterial,Vermont,762,7484,750000000,26
1987,Rural,Minor Arterial,Virginia,3563,1536,5228000000,180
1987,Rural,Minor Arterial,Washington,2580,5235,2064000000,79
1987,Rural,Minor Arterial,West Virginia,1739,10867,2072000000,115
1987,Rural,Minor Arterial,Wisconsin,4955,3627,4529000000,133
1987,Rural,Minor Arterial,Wyoming,2110,4219,884000000,15
1987,Rural,Major Collector,Alabama,11436,23055,4245000000,205
1987,Rural,Major Collector,Alaska,1889,3585,499000000,14
1987,Rural,Major Collector,Arizona,3849,24685,2205000000,99
1987,Rural,Major Collector,Arkansas,12367,8140,2841000000,140
1987,Rural,Major Collector,California,12816,25969,9532000000,620
1987,Rural,Major Collector,Colorado,7316,14691,2116000000,82
1987,Rural,Major Collector,Connecticut,960,1930,1313000000,44
1987,Rural,Major Collector,Delaware,606,0,588000000,27
1987,Rural,Major Collector,District of Columbia,0,1239,0,0
1987,Rural,Major Collector,Florida,4610,9229,2702000000,192
1987,Rural,Major Collector,Georgia,14005,28432,5342000000,143
1987,Rural,Major Collector,Hawaii,488,961,497000000,25
1987,Rural,Major Collector,Idaho,4944,28652,1178000000,49
1987,Rural,Major Collector,Illinois,14240,19468,4775000000,194
1987,Rural,Major Collector,Indiana,9500,27141,6670000000,160
1987,Rural,Major Collector,Iowa,13500,10005,2229000000,87
1987,Rural,Major Collector,Kansas,22682,45519,2583000000,85
1987,Rural,Major Collector,Kentucky,7268,14550,4516000000,209
1987,Rural,Major Collector,Louisiana,7349,14829,4849000000,225
1987,Rural,Major Collector,Maine,3278,4058,1858000000,43
1987,Rural,Major Collector,Maryland,1909,3862,2020000000,86
1987,Rural,Major Collector,Massachusetts,2007,6560,1601000000,32
1987,Rural,Major Collector,Michigan,17385,34860,10128000000,369
1987,Rural,Major Collector,Minnesota,16584,33225,3513000000,112
1987,Rural,Major Collector,Mississippi,11734,36625,3243000000,179
1987,Rural,Major Collector,Missouri,18278,23567,4767000000,242
1987,Rural,Major Collector,Montana,6624,13142,894000000,43
1987,Rural,Major Collector,Nebraska,11444,2460,1214000000,39
1987,Rural,Major Collector,Nevada,2328,21351,823000000,47
1987,Rural,Major Collector,New Hampshire,1229,3625,1080000000,26
1987,Rural,Major Collector,New Jersey,1769,9239,3013000000,95
1987,Rural,Major Collector,New Mexico,4404,12729,1360000000,69
1987,Rural,Major Collector,New York,6277,22191,4850000000,175
1987,Rural,Major Collector,North Carolina,10474,22894,9660000000,370
1987,Rural,Major Collector,North Dakota,11097,4686,807000000,25
1987,Rural,Major Collector,Ohio,11604,23587,8307000000,298
1987,Rural,Major Collector,Oklahoma,21370,42933,4933000000,83
1987,Rural,Major Collector,Oregon,9664,19362,2866000000,113
1987,Rural,Major Collector,Pennsylvania,7962,16139,5446000000,213
1987,Rural,Major Collector,Rhode Island,206,430,147000000,3
1987,Rural,Major Collector,South Carolina,8520,17208,4252000000,261
1987,Rural,Major Collector,South Dakota,11477,22953,853000000,34
1987,Rural,Major Collector,Tennessee,5457,11012,2899000000,162
1987,Rural,Major Collector,Texas,37733,76913,14390000000,536
1987,Rural,Major Collector,Utah,3047,6146,708000000,22
1987,Rural,Major Collector,Vermont,1946,20729,1041000000,35
1987,Rural,Major Collector,Virginia,10191,3900,5710000000,211
1987,Rural,Major Collector,Washington,7295,14799,4804000000,114
1987,Rural,Major Collector,West Virginia,6366,27130,3520000000,189
1987,Rural,Major Collector,Wisconsin,13421,12736,4472000000,135
1987,Rural,Major Collector,Wyoming,2504,5056,442000000,22
1987,Rural,Minor Collector,Alabama,7005,14010,1099000000,42
1987,Rural,Minor Collector,Alaska,840,1680,135000000,3
1987,Rural,Minor Collector,Arizona,3279,13206,322000000,5
1987,Rural,Minor Collector,Arkansas,6603,6558,376000000,18
1987,Rural,Minor Collector,California,9850,19700,2729000000,146
1987,Rural,Minor Collector,Colorado,12046,24092,690000000,33
1987,Rural,Minor Collector,Connecticut,1134,2268,474000000,17
1987,Rural,Minor Collector,Delaware,154,0,64000000,0
1987,Rural,Minor Collector,District of Columbia,0,308,0,0
1987,Rural,Minor Collector,Florida,5336,10672,1555000000,121
1987,Rural,Minor Collector,Georgia,7328,14656,822000000,16
1987,Rural,Minor Collector,Hawaii,113,226,107000000,0
1987,Rural,Minor Collector,Idaho,3891,7230,233000000,7
1987,Rural,Minor Collector,Illinois,3615,20948,449000000,24
1987,Rural,Minor Collector,Indiana,10474,32790,1691000000,33
1987,Rural,Minor Collector,Iowa,16395,7782,675000000,26
1987,Rural,Minor Collector,Kansas,9330,18660,279000000,7
1987,Rural,Minor Collector,Kentucky,9302,18604,1766000000,111
1987,Rural,Minor Collector,Louisiana,4298,8596,1333000000,64
1987,Rural,Minor Collector,Maine,2252,3902,657000000,23
1987,Rural,Minor Collector,Maryland,1898,3796,749000000,32
1987,Rural,Minor Collector,Massachusetts,1951,4504,473000000,26
1987,Rural,Minor Collector,Michigan,7696,15392,1472000000,46
1987,Rural,Minor Collector,Minnesota,11934,23868,1053000000,39
1987,Rural,Minor Collector,Mississippi,2932,10800,310000000,15
1987,Rural,Minor Collector,Missouri,5400,5864,351000000,8
1987,Rural,Minor Collector,Montana,9429,18858,329000000,7
1987,Rural,Minor Collector,Nebraska,9247,2466,273000000,17
1987,Rural,Minor Collector,Nevada,2452,18286,146000000,13
1987,Rural,Minor Collector,New Hampshire,1233,2476,375000000,10
1987,Rural,Minor Collector,New Jersey,1238,4110,858000000,39
1987,Rural,Minor Collector,New Mexico,2055,21608,169000000,7
1987,Rural,Minor Collector,New York,10804,14974,4558000000,133
1987,Rural,Minor Collector,North Carolina,9143,18494,3328000000,175
1987,Rural,Minor Collector,North Dakota,7487,4904,184000000,8
1987,Rural,Minor Collector,Ohio,7309,14618,2232000000,68
1987,Rural,Minor Collector,Oklahoma,3121,6242,153000000,0
1987,Rural,Minor Collector,Oregon,7174,14348,635000000,17
1987,Rural,Minor Collector,Pennsylvania,8434,16868,2455000000,101
1987,Rural,Minor Collector,Rhode Island,137,274,45000000,1
1987,Rural,Minor Collector,South Carolina,4015,8030,634000000,38
1987,Rural,Minor Collector,South Dakota,6843,13686,146000000,1
1987,Rural,Minor Collector,Tennessee,10806,21612,2097000000,87
1987,Rural,Minor Collector,Texas,18427,36854,2123000000,87
1987,Rural,Minor Collector,Utah,4298,8596,208000000,10
1987,Rural,Minor Collector,Vermont,1019,4790,140000000,6
1987,Rural,Minor Collector,Virginia,2395,2038,435000000,18
1987,Rural,Minor Collector,Washington,6512,13024,1444000000,38
1987,Rural,Minor Collector,West Virginia,2171,13018,338000000,7
1987,Rural,Minor Collector,Wisconsin,6509,4342,988000000,52
1987,Rural,Minor Collector,Wyoming,7479,14958,378000000,8
1987,Rural,Local,Alabama,48564,97128,3457000000,177
1987,Rural,Local,Alaska,5579,11158,394000000,6
1987,Rural,Local,Arizona,55062,89938,2512000000,132
1987,Rural,Local,Arkansas,44969,110124,1043000000,66
1987,Rural,Local,California,56891,113782,3424000000,273
1987,Rural,Local,Colorado,41652,83304,799000000,21
1987,Rural,Local,Connecticut,6049,12098,948000000,30
1987,Rural,Local,Delaware,2698,0,448000000,22
1987,Rural,Local,District of Columbia,0,5396,0,0
1987,Rural,Local,Florida,51374,102748,3282000000,402
1987,Rural,Local,Georgia,55804,111608,3084000000,7
1987,Rural,Local,Hawaii,1672,3344,503000000,2
1987,Rural,Local,Idaho,57266,153650,1140000000,55
1987,Rural,Local,Illinois,76825,97676,3324000000,122
1987,Rural,Local,Indiana,48838,130356,1982000000,221
1987,Rural,Local,Iowa,65178,114532,1479000000,55
1987,Rural,Local,Kansas,83627,167254,1227000000,66
1987,Rural,Local,Kentucky,41609,83218,1918000000,76
1987,Rural,Local,Louisiana,31206,62412,2034000000,70
1987,Rural,Local,Maine,11882,16120,927000000,38
1987,Rural,Local,Maryland,10513,21026,1059000000,41
1987,Rural,Local,Massachusetts,8060,23764,461000000,53
1987,Rural,Local,Michigan,59050,118100,2363000000,162
1987,Rural,Local,Minnesota,80887,161774,2396000000,54
1987,Rural,Local,Mississippi,44069,147166,2167000000,73
1987,Rural,Local,Missouri,73583,88138,3073000000,75
1987,Rural,Local,Montana,46906,93812,822000000,30
1987,Rural,Local,Nebraska,59382,17182,1287000000,58
1987,Rural,Local,Nevada,34438,101220,207000000,3
1987,Rural,Local,New Hampshire,8591,15128,529000000,28
1987,Rural,Local,New Jersey,7564,76786,848000000,33
1987,Rural,Local,New Mexico,38393,97180,794000000,58
1987,Rural,Local,New York,48590,119952,3872000000,139
1987,Rural,Local,North Carolina,50610,118764,3422000000,293
1987,Rural,Local,North Dakota,59976,68876,676000000,12
1987,Rural,Local,Ohio,56299,112598,6865000000,193
1987,Rural,Local,Oklahoma,68437,136874,1773000000,119
1987,Rural,Local,Oregon,63119,126238,1428000000,29
1987,Rural,Local,Pennsylvania,63088,126176,5318000000,135
1987,Rural,Local,Rhode Island,947,1894,259000000,1
1987,Rural,Local,South Carolina,35937,71874,2024000000,145
1987,Rural,Local,South Dakota,47083,94166,591000000,11
1987,Rural,Local,Tennessee,46300,92600,1521000000,106
1987,Rural,Local,Texas,142018,284036,4231000000,271
1987,Rural,Local,Utah,33911,67822,499000000,11
1987,Rural,Local,Vermont,8790,66398,443000000,18
1987,Rural,Local,Virginia,33199,17580,3017000000,80
1987,Rural,Local,Washington,44693,89386,518000000,63
1987,Rural,Local,West Virginia,21024,132196,765000000,28
1987,Rural,Local,Wisconsin,66098,42048,1728000000,108
1987,Rural,Local,Wyoming,24244,48488,251000000,12
1987,Urban,Interstate,Alabama,258,1190,3174000000,30
1987,Urban,Interstate,Alaska,48,181,390000000,0
1987,Urban,Interstate,Arizona,117,568,2097000000,28
1987,Urban,Interstate,Arkansas,123,546,1490000000,14
1987,Urban,Interstate,California,973,7105,45469000000,364
1987,Urban,Interstate,Colorado,152,761,3142000000,36
1987,Urban,Interstate,Connecticut,233,1257,6093000000,60
1987,Urban,Interstate,Delaware,41,71,864000000,5
1987,Urban,Interstate,District of Columbia,12,237,427000000,4
1987,Urban,Interstate,Florida,388,1974,8726000000,62
1987,Urban,Interstate,Georgia,359,2118,9436000000,103
1987,Urban,Interstate,Hawaii,34,218,1048000000,8
1987,Urban,Interstate,Idaho,71,2694,446000000,5
1987,Urban,Interstate,Illinois,516,1312,11631000000,91
1987,Urban,Interstate,Indiana,266,585,4173000000,16
1987,Urban,Interstate,Iowa,131,283,1144000000,8
1987,Urban,Interstate,Kansas,163,757,1791000000,13
1987,Urban,Interstate,Kentucky,173,864,2905000000,18
1987,Urban,Interstate,Louisiana,171,845,3035000000,16
1987,Urban,Interstate,Maine,53,2288,430000000,3
1987,Urban,Interstate,Maryland,225,1380,7137000000,39
1987,Urban,Interstate,Massachusetts,391,212,9320000000,41
1987,Urban,Interstate,Michigan,444,2406,9293000000,66
1987,Urban,Interstate,Minnesota,212,1072,4163000000,18
1987,Urban,Interstate,Mississippi,123,1846,1090000000,19
1987,Urban,Interstate,Missouri,337,518,7311000000,91
1987,Urban,Interstate,Montana,46,185,149000000,2
1987,Urban,Interstate,Nebraska,37,195,585000000,7
1987,Urban,Interstate,Nevada,42,919,780000000,10
1987,Urban,Interstate,New Hampshire,42,1724,595000000,4
1987,Urban,Interstate,New Jersey,267,418,8069000000,49
1987,Urban,Interstate,New Mexico,99,3340,934000000,15
1987,Urban,Interstate,New York,641,156,12740000000,160
1987,Urban,Interstate,North Carolina,206,172,2632000000,39
1987,Urban,Interstate,North Dakota,39,208,147000000,1
1987,Urban,Interstate,Ohio,718,3654,13164000000,103
1987,Urban,Interstate,Oklahoma,204,969,2837000000,30
1987,Urban,Interstate,Oregon,132,631,2396000000,13
1987,Urban,Interstate,Pennsylvania,376,1732,6075000000,46
1987,Urban,Interstate,Rhode Island,49,302,903000000,11
1987,Urban,Interstate,South Carolina,117,529,1781000000,26
1987,Urban,Interstate,South Dakota,42,169,185000000,0
1987,Urban,Interstate,Tennessee,274,1297,4865000000,56
1987,Urban,Interstate,Texas,926,5074,20616000000,281
1987,Urban,Interstate,Utah,137,759,2201000000,15
1987,Urban,Interstate,Vermont,20,1554,123000000,0
1987,Urban,Interstate,Virginia,292,81,7140000000,46
1987,Urban,Interstate,Washington,240,1361,6547000000,32
